id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,iata_code,score
29085,EDPU,small_airport,Bartholomä-Amalienhof Airport,48.746666,10.005,2092,EU,DE,DE-BW,Bartholomä,0,,50
2183,EDAB,small_airport,Bautzen Airport,51.19361115,14.51972198,568,EU,DE,DE-SN,Bautzen,0,,50
28621,EDCI,small_airport,Klix Airport,51.27388763,14.50638866,486,EU,DE,DE-SN,Bautzen,0,,50
29077,EDNI,small_airport,Berching Airport,49.1305542,11.44305611,1266,EU,DE,DE-BY,Berching,0,,50
28523,EDKF,small_airport,Bergneustadt/Auf dem Dümpel Airport,51.05222321,7.707221985,1604,EU,DE,DE-NW,Bergneustadt,0,,50
28524,EDKI,small_airport,Betzdorf-Kirchen Airport,50.8172226,7.830555916,1125,EU,DE,DE-RP,Betzdorf,0,,50
28526,EDSI,small_airport,Binningen Airport,47.79916763,8.720000267,1594,EU,DE,DE-BW,Binningen,0,,50
28528,EDVF,small_airport,Blomberg-Borkhausen Airport,51.91722107,9.111666679,535,EU,DE,DE-NW,Blomberg,0,,50
28529,EDSL,small_airport,Blumberg Airport,47.8441658,8.56499958,2290,EU,DE,DE-BW,Blumberg,0,,50
28530,EDOE,small_airport,Böhlen Airport,51.21389008,12.36361122,430,EU,DE,DE-SN,Böhlen,0,,50
28531,EDXD,small_airport,Bohmte-Bad Essen Airport,52.35139084,8.328332901,148,EU,DE,DE-NI,Bohmte,0,,50
28537,EDGT,small_airport,Bottenhorn Airport,50.79527664,8.458333015,1657,EU,DE,DE-HE,Bottenhorn,0,,50
28491,EDXA,small_airport,Achmer Airport,52.37722015,7.913332939,177,EU,DE,DE-NI,Bramsche,0,,50
29060,EDBE,small_airport,Brandenburg-Mühlenfeld Airport,52.4375,12.59000015,98,EU,DE,DE-BR,Brandenburg an der Havel,0,,50
28534,EDWA,closed,Bordelum Airfield,54.627499,8.930278,3,EU,DE,DE-SH,Bredstedt,0,,50
29061,EDBQ,small_airport,Bronkow Airport,51.67055511,13.96027756,423,EU,DE,DE-BR,Bronkow,0,,50
28541,EDTC,small_airport,Bruchsal Airport,49.13499832,8.563611031,364,EU,DE,DE-BW,Bruchsal,0,,50
43121,EDBG,small_airport,Burg Airport,52.2416687,11.85611057,174,EU,DE,DE-ST,Burg,0,,50
29081,EDOM,small_airport,Klein Mühlingen Airport,51.94749832,11.76972198,171,EU,DE,DE-ST,Calbe,0,,50
28542,EDVC,small_airport,Celle-Arloh Airport,52.68722153,10.11138916,207,EU,DE,DE-NI,Celle,0,,50
29067,EDCJ,small_airport,Chemnitz/Jahnsdorf Airport,50.74750137,12.83749962,1198,EU,DE,DE-SN,Chemnitz,0,,50
28744,EDWU,small_airport,Varrelbusch Airport,52.90833282,8.040555954,128,EU,DE,DE-NI,Cloppenburg,0,VAC,50
28545,EDQY,small_airport,Coburg-Steinrücken Airport,50.230556,10.995833,1184,EU,DE,DE-BY,Coburg,0,,50
28547,EDMD,small_airport,Dachau-Gröbenried Airport,48.228333,11.423056,1608,EU,DE,DE-BY,Dachau,0,,50
2283,EDUW,small_airport,Tutow Airport,53.92194366,13.21888924,26,EU,DE,DE-MV,Demmin,0,,50
2185,EDAD,small_airport,Dessau Airport,51.83169354,12.19096184,187,EU,DE,DE-ST,Dessau,0,,50
29826,EDLJ,small_airport,Detmold Airport,51.94083405,8.904722214,650,EU,DE,DE-NW,Detmold,0,,50
28551,EDPD,small_airport,Dingolfing Airport,48.65694427,12.50055599,1165,EU,DE,DE-BY,Dingolfing,0,,50
28556,EDQR,small_airport,Ebern-Sendelbach Airport,50.03944397,10.82277775,827,EU,DE,DE-BY,Ebern,0,,50
2186,EDAE,small_airport,Eisenhüttenstadt Airport,52.195856,14.58753,144,EU,DE,DE-BR,Eisenhüttenstadt,0,,50
28560,EDNE,small_airport,Erbach Airport,48.34222031,9.916110992,1558,EU,DE,DE-BW,Erbach,0,,50
2281,EDUS,small_airport,Finsterwalde/Schacksdorf Airport,51.607498,13.743611,384,EU,DE,DE-BR,Finsterwalde,0,,50
29868,EDAS,small_airport,Flugplatz Finsterwalde/Heinrichsruh,51.634445,13.675556,384,EU,DE,DE-BR,Finsterwalde,0,,50
29080,EDOH,small_airport,Langhennersdorf Airport,50.94833374,13.26166725,1266,EU,DE,DE-SN,Freiberg,0,,50
28606,EDKH,small_airport,Hünsborn Airport,50.92861176,7.899167061,1306,EU,DE,DE-NW,Freudenberg,0,,50
28564,EDMF,small_airport,Fürstenzell Airport,48.51805496,13.34583282,1345,EU,DE,DE-BY,Fürstenzell,0,,50
28567,EDOC,small_airport,Gardelegen Airport,52.52722168,11.35138893,230,EU,DE,DE-ST,Gardelegen,0,,50
28570,EDPT,small_airport,Gerstetten Airport,48.6202774,10.0583334,1975,EU,DE,DE-BW,Gerstetten,0,,50
28573,EDGR,small_airport,Gießen-Reiskirchen Airport,50.56694412,8.869722366,702,EU,DE,DE-HE,Gießen,0,,50
28736,EDQS,small_airport,Suhl-Goldlauter Airport,50.63194275,10.72749996,1923,EU,DE,DE-TH,Goldlauter-Heidersbach,0,,50
28574,EDBX,small_airport,Görlitz Airport,51.15888977,14.95027828,778,EU,DE,DE-SN,Görlitz,0,,50
28575,EDEG,small_airport,Gotha-Ost Airport,50.97000122,10.72777843,991,EU,DE,DE-TH,Gotha,0,,50
28578,EDOT,small_airport,Greiz-Obergrochlitz Airport,50.64444351,12.17638874,1266,EU,DE,DE-TH,Greiz,0,,50
28581,EDHB,small_airport,Grube Airport,54.2444458,11.0247221,7,EU,DE,DE-SH,Grube,0,,50
28583,EDCU,small_airport,Güstrow Airport,53.80527878,12.23055553,46,EU,DE,DE-MV,Güstrow,0,,50
28587,EDFJ,small_airport,Lager Hammelburg Airport,50.09860992,9.883610725,1132,EU,DE,DE-BY,Hammelburg,0,,50
28589,EDHM,small_airport,Flugplatz Hartenholm,53.915001,10.035556,108,EU,DE,DE-SH,Hasenmoor,0,,50
28685,EDQO,small_airport,Ottengrüner Heide Airport,50.22583389,11.73166656,1880,EU,DE,DE-BY,Helmbrechts,0,,50
29946,EDEP,small_airport,Heppenheim Airport,49.62194443,8.624444008,361,EU,DE,DE-HE,Heppenheim,0,,50
28598,EDFI,small_airport,Hirzenhain Airport,50.78777695,8.392778397,1706,EU,DE,DE-HE,Hirzenhain,0,,50
28592,EDEH,small_airport,Herrenteich Airport,49.34500122,8.48777771,308,EU,DE,DE-BW,Hockenheim,0,,50
28604,EDEM,small_airport,Mosenberg Airport,51.06277847,9.422222137,1296,EU,DE,DE-HE,Homburg,0,,50
28605,EDRH,small_airport,Hoppstädten-Weiersbach Airport,49.61055756,7.186666965,1093,EU,DE,DE-RP,Hoppstädten,0,,50
29401,ETNP,closed,Hopsten Air Base,52.33869934,7.541329861,423,EU,DE,DE-NW,Hopsten,0,,50
28655,EDAT,small_airport,Nardt Airport,51.45111084,14.19944382,384,EU,DE,DE-SN,Hoyerswerda,0,,50
28607,EDXU,small_airport,Hüttenbusch Airport,53.28666687,8.947221756,10,EU,DE,DE-NI,Hüttenbusch,0,,50
28609,EDMI,small_airport,Illertissen Airfield,48.235,10.1377,1680,EU,DE,DE-BY,Illertissen,0,,50
28610,EDGI,small_airport,Sonderlandeplatz Ingelfingen-Bühlhof,49.321667,9.663056,1375,EU,DE,DE-BW,Ingelfingen,0,,50
2205,EDCM,small_airport,Kamenz Airport,51.29694366,14.12749958,495,EU,DE,DE-SN,Kamenz,0,,50
28616,EDWK,small_airport,Karlshöfen Airport,53.33277893,9.02833271,20,EU,DE,DE-NI,Karlshöfen,0,,50
28618,EDSK,small_airport,Kehl-Sundheim Airport,48.56111145,7.843332767,453,EU,DE,DE-BW,Kehl,0,,50
28620,EDNK,small_airport,Kirchdorf/Inn Airport,48.23833466,12.9766674,1138,EU,DE,DE-BY,Kirchdorf am Inn,0,,50
28622,EDCK,small_airport,Köthen Airport,51.7211113,11.95277786,305,EU,DE,DE-ST,Köthen,0,KOQ,50
28626,EDXZ,small_airport,Kührstedt-Bederkesa Airport,53.5680542,8.78944397,26,EU,DE,DE-NI,Kührstedt,0,,50
28631,EDEL,small_airport,Langenlonsheim Airport,49.90833282,7.907777786,295,EU,DE,DE-RP,Langenlonsheim,0,,50
28633,EDHU,small_airport,Lauenbrück Airport,53.20750046,9.573332787,98,EU,DE,DE-NI,Lauenbrück,0,,50
29096,EDXK,small_airport,Leck Airport,54.79000092,8.961388588,23,EU,DE,DE-SH,Leck,0,,50
30984,EDSD,closed,Leipheim Air Base,48.439999,10.2356,1604,EU,DE,DE-BY,Leipheim,0,,50
28636,EDWD,closed,Lemwerder Airport,53.144699,8.62444,20,EU,DE,DE-HB,Lemwerder,0,XLW,50
28639,EDRI,small_airport,Linkenheim Airport,49.14166641,8.394721985,325,EU,DE,DE-BW,Linkenheim,0,,50
43128,DE-0006,small_airport,Locktow Airport,52.11639023,12.70944405,213,EU,DE,DE-BR,Locktow,0,,50
28640,EDHC,small_airport,Lüchow-Rehbeck Airport,53.01610947,11.14444447,49,EU,DE,DE-NI,Lüchow,0,,50
29092,EDUO,small_airport,Oberrissdorf Airport,51.54249954,11.59583282,738,EU,DE,DE-ST,Lutherstadt Eisleben,0,,50
28580,EDAG,small_airport,Großrückerswalde Airport,50.64416885,13.12638855,2198,EU,DE,DE-SN,Marienberg,0,,50
28645,EDXG,small_airport,Melle-Grönegau Airport,52.20083237,8.380556107,236,EU,DE,DE-NI,Melle,0,,50
28646,EDVG,closed,Flugplatz Mengeringhausen,51.376387,8.981111,1191,EU,DE,DE-HE,Mengeringhausen,0,,50
2189,EDAM,small_airport,Merseburg Airport,51.3630556,11.9408333,341,EU,DE,DE-ST,Merseburg,0,,50
28651,EDEQ,small_airport,Mühlhausen Airport,51.21305466,10.54861069,814,EU,DE,DE-TH,Mühlhausen,0,,50
28658,EDNJ,small_airport,Neuburg-Egweil Airport,48.78194427,11.21527767,1345,EU,DE,DE-BY,Neuburg an der Donau,0,,50
2257,EDON,small_airport,Neuhardenberg Airport,52.61305618,14.24277782,39,EU,DE,DE-BR,Neuhardenberg,0,,50
28660,EDRD,small_airport,Neumagen-Dhron Airport,49.84305573,6.916110992,879,EU,DE,DE-RP,Neumagen,0,,50
28728,EDAI,small_airport,Segeletz Airport,52.82666779,12.54194355,141,EU,DE,DE-BR,Neustadt,0,,50
28663,EDAN,small_airport,Neustadt-Glewe Airport,53.35972214,11.61527824,115,EU,DE,DE-MV,Neustadt-Glewe,0,,50
28666,EDXI,small_airport,Nienburg-Holzbalge Airport,52.70972061,9.162500381,82,EU,DE,DE-NI,Nienburg/Weser,0,,50
28670,EDAO,small_airport,Nordhausen Airport,51.49305725,10.83333302,689,EU,DE,DE-TH,Nordhausen,0,,50
28674,EDVN,small_airport,Northeim Airport,51.70639038,10.03972244,404,EU,DE,DE-NI,Northeim,0,,50
28676,EDGJ,small_airport,Ochsenfurt Airport,49.67361069,10.0713892,814,EU,DE,DE-BY,Ochsenfurt,0,,50
28680,EDWH,small_airport,Oldenburg-Hatten Airfield,53.06889,8.313611,26,EU,DE,DE-NI,Oldenburg,0,,50
28682,EDOQ,small_airport,Oschatz Airport,51.29666519,13.0783329,502,EU,DE,DE-SN,Oschatz,0,,50
28683,EDOL,small_airport,Oschersleben Glider Field,52.038055,11.205556,344,EU,DE,DE-ST,Oschersleben,0,,50
28687,EDCV,small_airport,Pasewalk Airport,53.50527954,13.94833279,72,EU,DE,DE-MV,Pasewalk,0,,50
29090,EDTQ,small_airport,Pattonville Airport,48.864166,9.224722,920,EU,DE,DE-BW,Pattonville,0,,50
43123,EDHP,small_airport,Pellworm Field,54.5363884,8.680000305,3,EU,DE,DE-SH,Pellworm,0,,50
28691,EDOS,small_airport,Pennewitz Airport,50.66944504,11.05055618,1506,EU,DE,DE-TH,Pennewitz,0,,50
28579,EDPG,small_airport,Griesau Airport,48.95388794,12.42138863,1060,EU,DE,DE-BY,Pfatter,0,,50
28693,EDTP,small_airport,Pfullendorf Airport,47.90888977,9.250555992,2303,EU,DE,DE-BW,Pfullendorf,0,,50
28726,EDBP,small_airport,Pinnow Airport,53.61527634,11.56111145,144,EU,DE,DE-MV,Pinnow,0,,50
28696,EDKP,small_airport,Plettenberg-Hüinghausen Airport,51.19194412,7.791110992,981,EU,DE,DE-NW,Plettenberg,0,,50
28549,EDBD,closed,Emmel Airfield Dedelow Airport,53.356388,13.783611,213,EU,DE,DE-BR,Prenzlau,0,,50
29062,EDBU,small_airport,Pritzwalk-Sommersberg Airport,53.18027878,12.18555641,289,EU,DE,DE-BR,Pritzwalk,0,,50
28704,EDXE,small_airport,Rheine-Eschendorf Airport,52.276389,7.492778,131,EU,DE,DE-NW,Rheine,0,,50
28593,EDTR,small_airport,Herten-Rheinfelden Airport,47.56027985,7.748332977,925,EU,DE,DE-BW,Rheinfelden,0,,50
2191,EDAU,small_airport,Riesa-Göhlis Airport,51.29360962,13.35611057,322,EU,DE,DE-SN,Riesa,0,IES,50
28706,EDAW,small_airport,Roitzschjora Airport,51.57777786,12.49444389,289,EU,DE,DE-SN,Roitzschjora,0,,50
28698,EDCX,small_airport,Purkshof Airport,54.16166687,12.24861145,66,EU,DE,DE-MV,Rostock,0,,50
28758,EDWM,small_airport,Weser-Wümme Airport,53.05389023,9.208610535,59,EU,DE,DE-NI,Rotenburg (Wümme),0,,50
28710,EDOK,small_airport,Rudolstadt-Groschwitz Airport,50.73277664,11.23611069,1535,EU,DE,DE-TH,Rudolstadt,0,,50
28712,EDCS,small_airport,Saarmund Airport,52.30833435,13.10055637,174,EU,DE,DE-BR,Saarmund,0,,50
28713,EDVS,small_airport,Salzgitter-Drütte Airport,52.15444565,10.42666721,328,EU,DE,DE-NI,Salzgitter,0,,50
28702,EDOX,small_airport,Renneritz Airport,51.5941658,12.23722172,308,EU,DE,DE-ST,Sandersdorf,0,,50
28715,EDGQ,small_airport,Schameder Airport,51.00027847,8.307778358,1788,EU,DE,DE-NW,Schameder,0,,50
29068,EDCL,small_airport,Klietz/Scharlibbe Airport,52.70944214,12.07333279,95,EU,DE,DE-ST,Scharlibbe,0,,50
28716,EDXC,small_airport,Schleswig-Kropp Airport,54.42527771,9.541666985,52,EU,DE,DE-SH,Schleswig,0,,50
29064,EDBY,small_airport,Schmoldow Airport,53.97222137,13.34361076,105,EU,DE,DE-MV,Schmoldow,0,,50
28719,EDOZ,small_airport,Schönebeck-Zackmünde Airport,51.99666595,11.79083347,167,EU,DE,DE-ST,Schönebeck,0,,50
28721,EDNS,small_airport,Schwabmünchen Airport,48.1791687,10.70277786,1804,EU,DE,DE-BY,Schwabmünchen,0,,50
29084,EDPK,small_airport,Schönberg Airport,48.04777908,12.50055599,1946,EU,DE,DE-BY,Seebruck,0,,50
28727,EDXS,small_airport,Seedorf Airport,53.33555603,9.259444237,72,EU,DE,DE-NI,Seedorf,0,,50
28654,EDRN,small_airport,Nannhausen Airport,49.97027969,7.479166985,1224,EU,DE,DE-RP,Simmern,0,,50
29066,EDCH,small_airport,Flugplatz Sprossen (Zeitz),51.043407,12.231895,673,EU,DE,DE-ST,Sprossen,0,,50
28735,EDHS,small_airport,Stade Airport,53.56111145,9.499167442,62,EU,DE,DE-NI,Stade,0,,50
29091,EDUA,small_airport,Stechow-Ferchesar Airport,52.65055466,12.48777771,148,EU,DE,DE-BR,Stechow-Ferchesar,0,,50
29069,EDCT,small_airport,Taucha Airport,51.39500046,12.53694439,492,EU,DE,DE-SN,Taucha,0,,50
2282,EDUT,closed,Templin/Groß Dölln Airport,53.02880096,13.51620007,174,EU,DE,DE-BR,Templin,0,,50
28738,EDNU,small_airport,Thannhausen Airport,48.29000092,10.44194412,1611,EU,DE,DE-BY,Thannhausen,0,,50
43061,DE-0002,small_airport,Flugplatz Torgau-Beilrode,51.571167,13.052167,269,EU,DE,DE-SN,Torgau,0,,50
28492,EDHO,small_airport,Ahrenlohe Airport,53.69972229,9.740555763,33,EU,DE,DE-SH,Tornesch,0,,50
28601,EDVL,small_airport,Hölleberg Airport,51.61083221,9.397500038,837,EU,DE,DE-HE,Trendelburg,0,,50
28740,EDNT,small_airport,Treuchtlingen-Bubenheim Airport,48.99611282,10.88416672,1345,EU,DE,DE-BY,Treuchtlingen,0,,50
2280,EDUF,small_airport,Falkenberg-Lönnewitz Airport,51.54777908,13.22805595,312,EU,DE,DE-BR,Uebigau-Wahrenbrück,0,,50
28743,EDGU,small_airport,Unterschüpf Airport,49.51583481,9.669444084,1155,EU,DE,DE-BW,Unterschüpf,0,,50
28745,EDWV,small_airport,Verden-Scharnhorst Airfield,52.965279,9.282778,144,EU,DE,DE-NI,Verden (Aller),0,,50
28746,EDMP,small_airport,Vilsbiburg Airport,48.42610931,12.34527779,1450,EU,DE,DE-BY,Vilsbiburg,0,,50
28748,EDHW,small_airport,Wahlstedt Airport,53.96944427,10.22166729,128,EU,DE,DE-SH,Wahlstedt,0,,50
28752,EDOW,small_airport,Waren-Vielist Airport,53.56833267,12.65277767,282,EU,DE,DE-MV,Waren,0,,50
28755,EDNW,small_airport,Weißenhorn Airport,48.28944397,10.14027786,1644,EU,DE,DE-BY,Weißenhorn,0,,50
2202,EDBW,small_airport,Werneuchen Airport,52.63166809,13.76694393,262,EU,DE,DE-BR,Werneuchen,0,,50
28757,EDLX,small_airport,Wesel-Römerwardt Airport,51.66277695,6.595832825,72,EU,DE,DE-NW,Wesel,0,,50
28759,EDWX,small_airport,Westerstede-Felde Airport,53.28861237,7.93055582,30,EU,DE,DE-NI,Westerstede,0,,50
43127,EDWP,small_airport,Wiefelstede/Conneforde Airport,53.32138824,8.073332787,33,EU,DE,DE-NI,Wiefelstede,0,,50
28763,EDGW,small_airport,Wolfhagen „Graner Berg“ Airport,51.30722046,9.17527771,1027,EU,DE,DE-HE,Wolfhagen,0,,50
28677,EDBO,small_airport,Oehna Airport,51.89972305,13.05222225,289,EU,DE,DE-BR,Zellendorf,0,,50
29402,ETOA,heliport,Schweinfurt Army Heliport,50.04719925,10.17080021,738,EU,DE,DE-BY,USAG Schweinfurt,0,,25
34923,GWW,closed,Gatow Airport,52.47439957,13.13809967,161,EU,DE,DE-BE,Spandau,0,GWW,1
43695,DE-0007,closed,Wünsdorf Airfield,52.19800186,13.52700043,,EU,DE,DE-BR,,0,,0
45042,EDOY,heliport,Ahrensfelde Heliport,52.601,13.576,,EU,DE,DE-BR,,0,,0
315569,DE-0231,small_airport,Gronenfelde,52.3638889,14.4961111,,EU,DE,DE-BR,,0,,0
316121,DE-0336,small_airport,"Sonderlandeplatz ""Altes Lager""",51.9961111,12.9838889,,EU,DE,DE-BR,,0,,0
329299,DE-0423,heliport,Bad Saarow Hospital Heliport,52.284419,14.06036,,EU,DE,DE-BR,,0,,0
314009,EDSP,small_airport,Poltringen Airport,48.546667,8.944722,1315,EU,DE,DE-BW,,0,,0
315462,DE-0206,small_airport,Segelfluggelände Löchgau,49.0007392,9.0803846,,EU,DE,DE-BW,,0,,0
315562,DE-0224,small_airport,Bad Waldsee-Reute,47.915,9.7102778,,EU,DE,DE-BW,,0,,0
315563,DE-0225,small_airport,Berg-Ravensburg,47.8302778,9.54,,EU,DE,DE-BW,,0,,0
315565,DE-0227,small_airport,Bösingen,48.2272222,8.5344444,,EU,DE,DE-BW,,0,,0
315572,DE-0234,small_airport,Heiligenberg,47.8333333,9.302777,,EU,DE,DE-BW,,0,,0
315576,DE-0237,small_airport,Landau-Ebenberg,49.1763889,8.1361111,525,EU,DE,DE-BW,,0,,0
315582,DE-0241,small_airport,Wildberg,47.6002778,9.7419444,,EU,DE,DE-BW,,0,,0
315950,DE-0295,small_airport,Segelflugplatz Müllheim,47.8241667,7.6397222,955,EU,DE,DE-BW,,0,,0
316025,DE-0320,small_airport,Mülben Airfield,49.456,9.104,1740,EU,DE,DE-BW,,0,,0
316029,DE-0323,small_airport,Neresheim Airfield,48.7417,10.3277,1781,EU,DE,DE-BW,,0,,0
316138,DE-0342,small_airport,Sulz am Neckar UL,48.3458333,8.6377778,1772,EU,DE,DE-BW,,0,,0
316183,DE-0345,small_airport,Gundelsheim UL,49.2908333,9.1725,817,EU,DE,DE-BW,,0,,0
320896,DE-0376,small_airport,Mittelfischach UL,49.0352778,9.8725,1263,EU,DE,DE-BW,,0,,0
320906,DE-0378,small_airport,Schlierstadt,49.4435541,9.3619443,,EU,DE,DE-BW,,0,,0
321129,DE-0394,small_airport,Morbach UL,49.033717,9.592248,1624,EU,DE,DE-BW,,0,,0
321215,DE-0398,small_airport,Neuenstadt am Kocher UL,49.2427777,9.3158333,617,EU,DE,DE-BW,,0,,0
308179,DE-0042,small_airport,Wülzburg Airport,49.025851,11.018746,2027,EU,DE,DE-BY,,0,,0
309385,DE-0077,small_airport,Büchig Airfield,50.4483,10.2526,1280,EU,DE,DE-BY,,0,,0
314005,EDPI,small_airport,Moosburg auf der Kippe,48.45833333,11.94444444,,EU,DE,DE-BY,,0,,0
315388,DE-0193,small_airport,Segelfluggelände Altenbachtal,49.92333333,9.157777778,,EU,DE,DE-BY,,0,,0
315397,DE-0199,small_airport,Ippesheim UL,49.6097222,10.2258333,1000,EU,DE,DE-BY,,0,,0
315496,DE-0221,small_airport,GSD Flugplatz,50.3283961,11.2823564,,EU,DE,DE-BY,,0,,0
315560,DE-0222,small_airport,Altomünster ULM,48.3819444,11.2733333,,EU,DE,DE-BY,,0,,0
315567,DE-0229,small_airport,Ehingen-Schlechtenfeld,48.2847222,9.6733333,1811,EU,DE,DE-BY,,0,,0
315574,DE-0235,small_airport,Hohenthann,48.6644444,12.0536111,,EU,DE,DE-BY,,0,,0
315575,DE-0236,small_airport,Irsingen-Hesselberg,49.0397222,10.5044444,,EU,DE,DE-BY,,0,,0
315579,DE-0239,small_airport,Wasentegernbach,48.2777778,12.2222222,,EU,DE,DE-BY,,0,,0
315725,DE-0254,small_airport,Arnschwang Ultraleicht,49.2730556,12.7805556,1355,EU,DE,DE-BY,,0,,0
315726,DE-0255,small_airport,UL - Platz Erpetshof,49.6574167,12.2936667,,EU,DE,DE-BY,,0,,0
315848,DE-0276,small_airport,Antdorf ULM,47.7594444,11.3036111,,EU,DE,DE-BY,,0,,0
315952,DE-0296,small_airport,Peiting UL,47.7575,10.9038889,2457,EU,DE,DE-BY,,0,,0
316048,DE-0330,small_airport,Burgebrach ULM,49.8377778,10.7805556,,EU,DE,DE-BY,,0,,0
316050,DE-0331,small_airport,Forst-Sengenthal UL,49.2166667,11.4016667,,EU,DE,DE-BY,,0,,0
316129,DE-0338,small_airport,Günching UL,49.2672222,11.572777,1799,EU,DE,DE-BY,,0,,0
316137,DE-0341,small_airport,Sauldorf-Boll UL,47.9558333,9.0294444,2165,EU,DE,DE-BY,,0,,0
316244,DE-0349,small_airport,Frankendorf UL,49.8365058,11.0890816,,EU,DE,DE-BY,,0,,0
320931,DE-0382,small_airport,Unterschwaningen UL,49.086013,10.634766,1500,EU,DE,DE-BY,,0,,0
314001,EDEN,small_airport,Bad Hersfeld Airport,50.84416667,9.707777778,,EU,DE,DE-HE,,0,,0
315846,DE-0274,small_airport,Flugplatz Dauborn,50.3216667,8.1938889,,EU,DE,DE-HE,,0,,0
315961,DE-0299,small_airport,Boberg Airfield,53.5147,10.1442,2,EU,DE,DE-HH,,0,,0
314240,DE-0157,closed,Flugplatz Pütnitz-Damgarten,54.263124,12.439359,,EU,DE,DE-MV,,0,,0
315564,DE-0226,small_airport,Bobzin,53.4861111,11.1683333,,EU,DE,DE-MV,,0,,0
315728,DE-0256,small_airport,Perleberg,53.07222222,11.81972222,91,EU,DE,DE-MV,,0,,0
